date,efficiency,efficiency_ma4w,efficiency_ma13w,efficiency_ma52w,efficiency_z52w,r2_bot,r2_active_retail,r2_sophisticated,r2_casual,r2_one_shot
2026-04-06,0.9893417835224708,0.9898931214526675,0.9892773625606264,0.9679716416245234,0.7277179076066802,0.9988445470454488,0.9893417835224708,0.98858408401234,0.8706495451189504,
2026-04-13,0.9871954091055172,0.9885763046297317,0.9891172200614474,0.9684040716186695,0.6373765811487816,0.998916496559478,0.9871954091055172,0.9806410814865176,0.9420665822561286,
2026-04-20,0.9865499589110313,0.9872176808857159,0.9891460303164062,0.9689686555485402,0.5950801927586131,0.9986461820187338,0.9865499589110313,0.9806256249467236,0.437240802654786,0.8177193961458715
2026-04-27,0.9907406902786392,0.9884569604544147,0.9895339378056528,0.9693176018540532,0.7214405835000195,0.99853674564092,0.9907406902786392,0.9851938901352768,0.9834151671993172,0.9075874316370685
2026-05-04,0.9903709606641216,0.9887142547398273,0.9901339914664852,0.9701228056742986,0.6820544256911066,0.9988573477723204,0.9903709606641216,0.9856219970178122,0.9387400570868668,
2026-05-11,0.9858736247716822,0.9883838086563685,0.9896454670708749,0.9707384043509488,0.5100307857048039,0.9988843939260748,0.9858736247716822,0.9916492491034128,0.843842581178743,
2026-05-18,0.9885348083988186,0.9888800210283154,0.9892257165756188,0.9713283765545775,0.5789725538292902,0.99863025739239,0.9885348083988186,0.9904394861761358,0.9501183895798264,
2026-05-25,0.9888301765139188,0.9884023925871352,0.9892884544058573,0.9744724388522095,0.6685322709855271,0.9991084016787656,0.9888301765139188,0.9897662308807894,0.8831997487100385,
2026-06-01,0.9909811096888604,0.98855492984332,0.9893323122637508,0.975872591628097,0.7531359622720292,0.9988913710202916,0.9909811096888604,0.9567005157588876,0.8495213615871768,
2026-06-08,0.9953807755780508,0.9909317175449122,0.9895407692093315,0.9760856575291155,0.9547138494274144,0.9988156038010452,0.9953807755780508,0.9915189748514994,0.7076430901082293,
2026-06-15,0.990069600299704,0.9913154155201336,0.9893566864325964,0.9761575883480907,0.6868721924462752,0.9988917375790524,0.990069600299704,0.980319538555186,0.7760088310325663,
2026-06-22,0.9940448679106044,0.9926190883693049,0.9895151798190204,0.9770911734744758,0.8506839145956004,0.9983715992697532,0.9940448679106044,0.9913161642338492,0.9730401141733982,
2026-07-27,0.9906288036518056,0.9925310118600412,0.9898878899457866,0.9773269349123475,0.664521156489665,0.9988972225191564,0.9906288036518056,0.979454364762628,0.9835129382568312,0.9772836847672244
2026-08-03,0.9926757065826306,0.9918547446111862,0.9901443455657989,0.9783843019652239,0.7396170463569409,0.99892412871951,0.9926757065826306,0.980285773550652,0.9919483549182876,0.9851181697770448
2026-08-10,0.997085124618622,0.9936086256909157,0.9909050929129607,0.9789474458451775,0.9332657107682646,0.999010289563116,0.997085124618622,0.9967655037862378,0.9879160363455204,0.9672713138691398
2026-08-17,0.9966605356842588,0.9942625426343292,0.9916828295878244,0.9794399691902631,0.8806353217737535,0.9993387054257088,0.9966605356842588,0.9924337136331456,0.9884656138943948,0.9908736882094976
